日期,时间,时间戳,币种,基准价格(00:00),当前价格,涨跌幅(%)
2026-01-05,14:00:00,1767621600,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,14:00:00,1767621600,SOL,143.04000000,143.04000000,0.0000
2026-01-05,14:00:00,1767621600,STX,0.36380000,0.36380000,0.0000
2026-01-05,14:00:00,1767621600,SUI,1.78100000,1.78100000,0.0000
2026-01-05,14:00:00,1767621600,TAO,274.30000000,274.30000000,0.0000
2026-01-05,14:00:00,1767621600,TON,1.70200000,1.70200000,0.0000
2026-01-05,14:00:00,1767621600,TRX,0.30840000,0.30840000,0.0000
2026-01-05,14:00:00,1767621600,UNI,5.32200000,5.32200000,0.0000
2026-01-05,14:00:00,1767621600,XLM,0.22559000,0.22559000,0.0000
2026-01-05,14:00:00,1767621600,XRP,2.06410000,2.06410000,0.0000
2026-01-05,14:30:00,1767623400,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,14:30:00,1767623400,APT,1.79200000,1.79200000,0.0000
2026-01-05,14:30:00,1767623400,BCH,599.50000000,599.50000000,0.0000
2026-01-05,14:30:00,1767623400,BNB,934.70000000,934.70000000,0.0000
2026-01-05,14:30:00,1767623400,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,14:30:00,1767623400,CFX,0.07664000,0.07664000,0.0000
2026-01-05,14:30:00,1767623400,CRO,0.10161000,0.10161000,0.0000
2026-01-05,14:30:00,1767623400,CRV,0.42790000,0.42790000,0.0000
2026-01-05,14:30:00,1767623400,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,14:30:00,1767623400,DOT,2.12800000,2.12800000,0.0000
2026-01-05,14:30:00,1767623400,ETC,12.54000000,12.54000000,0.0000
2026-01-05,14:30:00,1767623400,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,14:30:00,1767623400,FIL,1.53300000,1.53300000,0.0000
2026-01-05,14:30:00,1767623400,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,14:30:00,1767623400,LDO,0.61370000,0.61370000,0.0000
2026-01-05,14:30:00,1767623400,LINK,13.72800000,13.72800000,0.0000
2026-01-05,14:30:00,1767623400,LTC,72.83000000,72.83000000,0.0000
2026-01-05,14:30:00,1767623400,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,14:30:00,1767623400,SOL,143.04000000,143.04000000,0.0000
2026-01-05,14:30:00,1767623400,STX,0.36380000,0.36380000,0.0000
2026-01-05,14:30:00,1767623400,SUI,1.78100000,1.78100000,0.0000
2026-01-05,14:30:00,1767623400,TAO,274.30000000,274.30000000,0.0000
2026-01-05,14:30:00,1767623400,TON,1.70200000,1.70200000,0.0000
2026-01-05,14:30:00,1767623400,TRX,0.30840000,0.30840000,0.0000
2026-01-05,14:30:00,1767623400,UNI,5.32200000,5.32200000,0.0000
2026-01-05,14:30:00,1767623400,XLM,0.22559000,0.22559000,0.0000
2026-01-05,14:30:00,1767623400,XRP,2.06410000,2.06410000,0.0000
2026-01-05,15:00:00,1767625200,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,15:00:00,1767625200,APT,1.79200000,1.79200000,0.0000
2026-01-05,15:00:00,1767625200,BCH,599.50000000,599.50000000,0.0000
2026-01-05,15:00:00,1767625200,BNB,934.70000000,934.70000000,0.0000
2026-01-05,15:00:00,1767625200,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,15:00:00,1767625200,CFX,0.07664000,0.07664000,0.0000
2026-01-05,15:00:00,1767625200,CRO,0.10161000,0.10161000,0.0000
2026-01-05,15:00:00,1767625200,CRV,0.42790000,0.42790000,0.0000
2026-01-05,15:00:00,1767625200,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,15:00:00,1767625200,DOT,2.12800000,2.12800000,0.0000
2026-01-05,15:00:00,1767625200,ETC,12.54000000,12.54000000,0.0000
2026-01-05,15:00:00,1767625200,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,15:00:00,1767625200,FIL,1.53300000,1.53300000,0.0000
2026-01-05,15:00:00,1767625200,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,15:00:00,1767625200,LDO,0.61370000,0.61370000,0.0000
2026-01-05,15:00:00,1767625200,LINK,13.72800000,13.72800000,0.0000
2026-01-05,15:00:00,1767625200,LTC,72.83000000,72.83000000,0.0000
2026-01-05,15:00:00,1767625200,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,15:00:00,1767625200,SOL,143.04000000,143.04000000,0.0000
2026-01-05,15:00:00,1767625200,STX,0.36380000,0.36380000,0.0000
2026-01-05,15:00:00,1767625200,SUI,1.78100000,1.78100000,0.0000
2026-01-05,15:00:00,1767625200,TAO,274.30000000,274.30000000,0.0000
2026-01-05,15:00:00,1767625200,TON,1.70200000,1.70200000,0.0000
2026-01-05,15:00:00,1767625200,TRX,0.30840000,0.30840000,0.0000
2026-01-05,15:00:00,1767625200,UNI,5.32200000,5.32200000,0.0000
2026-01-05,15:00:00,1767625200,XLM,0.22559000,0.22559000,0.0000
2026-01-05,15:00:00,1767625200,XRP,2.06410000,2.06410000,0.0000
2026-01-05,15:30:00,1767627000,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,15:30:00,1767627000,APT,1.79200000,1.79200000,0.0000
2026-01-05,15:30:00,1767627000,BCH,599.50000000,599.50000000,0.0000
2026-01-05,15:30:00,1767627000,BNB,934.70000000,934.70000000,0.0000
2026-01-05,15:30:00,1767627000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,15:30:00,1767627000,CFX,0.07664000,0.07664000,0.0000
2026-01-05,15:30:00,1767627000,CRO,0.10161000,0.10161000,0.0000
2026-01-05,15:30:00,1767627000,CRV,0.42790000,0.42790000,0.0000
2026-01-05,15:30:00,1767627000,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,15:30:00,1767627000,DOT,2.12800000,2.12800000,0.0000
2026-01-05,15:30:00,1767627000,ETC,12.54000000,12.54000000,0.0000
2026-01-05,15:30:00,1767627000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,15:30:00,1767627000,FIL,1.53300000,1.53300000,0.0000
2026-01-05,15:30:00,1767627000,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,15:30:00,1767627000,LDO,0.61370000,0.61370000,0.0000
2026-01-05,15:30:00,1767627000,LINK,13.72800000,13.72800000,0.0000
2026-01-05,15:30:00,1767627000,LTC,72.83000000,72.83000000,0.0000
2026-01-05,15:30:00,1767627000,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,15:30:00,1767627000,SOL,143.04000000,143.04000000,0.0000
2026-01-05,15:30:00,1767627000,STX,0.36380000,0.36380000,0.0000
2026-01-05,15:30:00,1767627000,SUI,1.78100000,1.78100000,0.0000
2026-01-05,15:30:00,1767627000,TAO,274.30000000,274.30000000,0.0000
2026-01-05,15:30:00,1767627000,TON,1.70200000,1.70200000,0.0000
2026-01-05,15:30:00,1767627000,TRX,0.30840000,0.30840000,0.0000
2026-01-05,15:30:00,1767627000,UNI,5.32200000,5.32200000,0.0000
2026-01-05,15:30:00,1767627000,XLM,0.22559000,0.22559000,0.0000
2026-01-05,15:30:00,1767627000,XRP,2.06410000,2.06410000,0.0000
2026-01-05,16:00:00,1767628800,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,16:00:00,1767628800,APT,1.79200000,1.79200000,0.0000
2026-01-05,16:00:00,1767628800,BCH,599.50000000,599.50000000,0.0000
2026-01-05,16:00:00,1767628800,BNB,934.70000000,934.70000000,0.0000
2026-01-05,16:00:00,1767628800,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,16:00:00,1767628800,CFX,0.07664000,0.07664000,0.0000
2026-01-05,16:00:00,1767628800,CRO,0.10161000,0.10161000,0.0000
2026-01-05,16:00:00,1767628800,CRV,0.42790000,0.42790000,0.0000
2026-01-05,16:00:00,1767628800,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,16:00:00,1767628800,DOT,2.12800000,2.12800000,0.0000
2026-01-05,16:00:00,1767628800,ETC,12.54000000,12.54000000,0.0000
2026-01-05,16:00:00,1767628800,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,16:00:00,1767628800,FIL,1.53300000,1.53300000,0.0000
2026-01-05,16:00:00,1767628800,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,16:00:00,1767628800,LDO,0.61370000,0.61370000,0.0000
2026-01-05,16:00:00,1767628800,LINK,13.72800000,13.72800000,0.0000
2026-01-05,16:00:00,1767628800,LTC,72.83000000,72.83000000,0.0000
2026-01-05,16:00:00,1767628800,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,16:00:00,1767628800,SOL,143.04000000,143.04000000,0.0000
2026-01-05,16:00:00,1767628800,STX,0.36380000,0.36380000,0.0000
2026-01-05,16:00:00,1767628800,SUI,1.78100000,1.78100000,0.0000
2026-01-05,16:00:00,1767628800,TAO,274.30000000,274.30000000,0.0000
2026-01-05,16:00:00,1767628800,TON,1.70200000,1.70200000,0.0000
2026-01-05,16:00:00,1767628800,TRX,0.30840000,0.30840000,0.0000
2026-01-05,16:00:00,1767628800,UNI,5.32200000,5.32200000,0.0000
2026-01-05,16:00:00,1767628800,XLM,0.22559000,0.22559000,0.0000
2026-01-05,16:00:00,1767628800,XRP,2.06410000,2.06410000,0.0000
2026-01-05,16:30:00,1767630600,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,16:30:00,1767630600,APT,1.79200000,1.79200000,0.0000
2026-01-05,16:30:00,1767630600,BCH,599.50000000,599.50000000,0.0000
2026-01-05,16:30:00,1767630600,BNB,934.70000000,934.70000000,0.0000
2026-01-05,16:30:00,1767630600,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,16:30:00,1767630600,CFX,0.07664000,0.07664000,0.0000
2026-01-05,16:30:00,1767630600,CRO,0.10161000,0.10161000,0.0000
2026-01-05,16:30:00,1767630600,CRV,0.42790000,0.42790000,0.0000
2026-01-05,16:30:00,1767630600,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,16:30:00,1767630600,DOT,2.12800000,2.12800000,0.0000
2026-01-05,16:30:00,1767630600,ETC,12.54000000,12.54000000,0.0000
2026-01-05,16:30:00,1767630600,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,16:30:00,1767630600,FIL,1.53300000,1.53300000,0.0000
2026-01-05,16:30:00,1767630600,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,16:30:00,1767630600,LDO,0.61370000,0.61370000,0.0000
2026-01-05,16:30:00,1767630600,LINK,13.72800000,13.72800000,0.0000
2026-01-05,16:30:00,1767630600,LTC,72.83000000,72.83000000,0.0000
2026-01-05,16:30:00,1767630600,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,16:30:00,1767630600,SOL,143.04000000,143.04000000,0.0000
2026-01-05,16:30:00,1767630600,STX,0.36380000,0.36380000,0.0000
2026-01-05,16:30:00,1767630600,SUI,1.78100000,1.78100000,0.0000
2026-01-05,16:30:00,1767630600,TAO,274.30000000,274.30000000,0.0000
2026-01-05,16:30:00,1767630600,TON,1.70200000,1.70200000,0.0000
2026-01-05,16:30:00,1767630600,TRX,0.30840000,0.30840000,0.0000
2026-01-05,16:30:00,1767630600,UNI,5.32200000,5.32200000,0.0000
2026-01-05,16:30:00,1767630600,XLM,0.22559000,0.22559000,0.0000
2026-01-05,16:30:00,1767630600,XRP,2.06410000,2.06410000,0.0000
2026-01-05,17:00:00,1767632400,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,17:00:00,1767632400,APT,1.79200000,1.79200000,0.0000
2026-01-05,17:00:00,1767632400,BCH,599.50000000,599.50000000,0.0000
2026-01-05,17:00:00,1767632400,BNB,934.70000000,934.70000000,0.0000
2026-01-05,17:00:00,1767632400,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,17:00:00,1767632400,CFX,0.07664000,0.07664000,0.0000
2026-01-05,17:00:00,1767632400,CRO,0.10161000,0.10161000,0.0000
2026-01-05,17:00:00,1767632400,CRV,0.42790000,0.42790000,0.0000
2026-01-05,17:00:00,1767632400,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,17:00:00,1767632400,DOT,2.12800000,2.12800000,0.0000
2026-01-05,17:00:00,1767632400,ETC,12.54000000,12.54000000,0.0000
2026-01-05,17:00:00,1767632400,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,17:00:00,1767632400,FIL,1.53300000,1.53300000,0.0000
2026-01-05,17:00:00,1767632400,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,17:00:00,1767632400,LDO,0.61370000,0.61370000,0.0000
2026-01-05,17:00:00,1767632400,LINK,13.72800000,13.72800000,0.0000
2026-01-05,17:00:00,1767632400,LTC,72.83000000,72.83000000,0.0000
2026-01-05,17:00:00,1767632400,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,17:00:00,1767632400,SOL,143.04000000,143.04000000,0.0000
2026-01-05,17:00:00,1767632400,STX,0.36380000,0.36380000,0.0000
2026-01-05,17:00:00,1767632400,SUI,1.78100000,1.78100000,0.0000
2026-01-05,17:00:00,1767632400,TAO,274.30000000,274.30000000,0.0000
2026-01-05,17:00:00,1767632400,TON,1.70200000,1.70200000,0.0000
2026-01-05,17:00:00,1767632400,TRX,0.30840000,0.30840000,0.0000
2026-01-05,17:00:00,1767632400,UNI,5.32200000,5.32200000,0.0000
2026-01-05,17:00:00,1767632400,XLM,0.22559000,0.22559000,0.0000
2026-01-05,17:00:00,1767632400,XRP,2.06410000,2.06410000,0.0000
2026-01-05,17:30:00,1767634200,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,17:30:00,1767634200,APT,1.79200000,1.79200000,0.0000
2026-01-05,17:30:00,1767634200,BCH,599.50000000,599.50000000,0.0000
2026-01-05,17:30:00,1767634200,BNB,934.70000000,934.70000000,0.0000
2026-01-05,17:30:00,1767634200,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,17:30:00,1767634200,CFX,0.07664000,0.07664000,0.0000
2026-01-05,17:30:00,1767634200,CRO,0.10161000,0.10161000,0.0000
2026-01-05,17:30:00,1767634200,CRV,0.42790000,0.42790000,0.0000
2026-01-05,17:30:00,1767634200,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,17:30:00,1767634200,DOT,2.12800000,2.12800000,0.0000
2026-01-05,17:30:00,1767634200,ETC,12.54000000,12.54000000,0.0000
2026-01-05,17:30:00,1767634200,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,17:30:00,1767634200,FIL,1.53300000,1.53300000,0.0000
2026-01-05,17:30:00,1767634200,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,17:30:00,1767634200,LDO,0.61370000,0.61370000,0.0000
2026-01-05,17:30:00,1767634200,LINK,13.72800000,13.72800000,0.0000
2026-01-05,17:30:00,1767634200,LTC,72.83000000,72.83000000,0.0000
2026-01-05,17:30:00,1767634200,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,17:30:00,1767634200,SOL,143.04000000,143.04000000,0.0000
2026-01-05,17:30:00,1767634200,STX,0.36380000,0.36380000,0.0000
2026-01-05,17:30:00,1767634200,SUI,1.78100000,1.78100000,0.0000
2026-01-05,17:30:00,1767634200,TAO,274.30000000,274.30000000,0.0000
2026-01-05,17:30:00,1767634200,TON,1.70200000,1.70200000,0.0000
2026-01-05,17:30:00,1767634200,TRX,0.30840000,0.30840000,0.0000
2026-01-05,17:30:00,1767634200,UNI,5.32200000,5.32200000,0.0000
2026-01-05,17:30:00,1767634200,XLM,0.22559000,0.22559000,0.0000
2026-01-05,17:30:00,1767634200,XRP,2.06410000,2.06410000,0.0000
2026-01-05,18:00:00,1767636000,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,18:00:00,1767636000,APT,1.79200000,1.79200000,0.0000
2026-01-05,18:00:00,1767636000,BCH,599.50000000,599.50000000,0.0000
2026-01-05,18:00:00,1767636000,BNB,934.70000000,934.70000000,0.0000
2026-01-05,18:00:00,1767636000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,18:00:00,1767636000,CFX,0.07664000,0.07664000,0.0000
2026-01-05,18:00:00,1767636000,CRO,0.10161000,0.10161000,0.0000
2026-01-05,18:00:00,1767636000,CRV,0.42790000,0.42790000,0.0000
2026-01-05,18:00:00,1767636000,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,18:00:00,1767636000,DOT,2.12800000,2.12800000,0.0000
2026-01-05,18:00:00,1767636000,ETC,12.54000000,12.54000000,0.0000
2026-01-05,18:00:00,1767636000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,18:00:00,1767636000,FIL,1.53300000,1.53300000,0.0000
2026-01-05,18:00:00,1767636000,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,18:00:00,1767636000,LDO,0.61370000,0.61370000,0.0000
2026-01-05,18:00:00,1767636000,LINK,13.72800000,13.72800000,0.0000
2026-01-05,18:00:00,1767636000,LTC,72.83000000,72.83000000,0.0000
2026-01-05,18:00:00,1767636000,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,18:00:00,1767636000,SOL,143.04000000,143.04000000,0.0000
2026-01-05,18:00:00,1767636000,STX,0.36380000,0.36380000,0.0000
2026-01-05,18:00:00,1767636000,SUI,1.78100000,1.78100000,0.0000
2026-01-05,18:00:00,1767636000,TAO,274.30000000,274.30000000,0.0000
2026-01-05,18:00:00,1767636000,TON,1.70200000,1.70200000,0.0000
2026-01-05,18:00:00,1767636000,TRX,0.30840000,0.30840000,0.0000
2026-01-05,18:00:00,1767636000,UNI,5.32200000,5.32200000,0.0000
2026-01-05,18:00:00,1767636000,XLM,0.22559000,0.22559000,0.0000
2026-01-05,18:00:00,1767636000,XRP,2.06410000,2.06410000,0.0000
2026-01-05,18:30:00,1767637800,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,18:30:00,1767637800,APT,1.79200000,1.79200000,0.0000
2026-01-05,18:30:00,1767637800,BCH,599.50000000,599.50000000,0.0000
2026-01-05,18:30:00,1767637800,BNB,934.70000000,934.70000000,0.0000
2026-01-05,18:30:00,1767637800,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,18:30:00,1767637800,CFX,0.07664000,0.07664000,0.0000
2026-01-05,18:30:00,1767637800,CRO,0.10161000,0.10161000,0.0000
2026-01-05,18:30:00,1767637800,CRV,0.42790000,0.42790000,0.0000
2026-01-05,18:30:00,1767637800,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,18:30:00,1767637800,DOT,2.12800000,2.12800000,0.0000
2026-01-05,18:30:00,1767637800,ETC,12.54000000,12.54000000,0.0000
2026-01-05,18:30:00,1767637800,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,18:30:00,1767637800,FIL,1.53300000,1.53300000,0.0000
2026-01-05,18:30:00,1767637800,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,18:30:00,1767637800,LDO,0.61370000,0.61370000,0.0000
2026-01-05,18:30:00,1767637800,LINK,13.72800000,13.72800000,0.0000
2026-01-05,18:30:00,1767637800,LTC,72.83000000,72.83000000,0.0000
2026-01-05,18:30:00,1767637800,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,18:30:00,1767637800,SOL,143.04000000,143.04000000,0.0000
2026-01-05,18:30:00,1767637800,STX,0.36380000,0.36380000,0.0000
2026-01-05,18:30:00,1767637800,SUI,1.78100000,1.78100000,0.0000
2026-01-05,18:30:00,1767637800,TAO,274.30000000,274.30000000,0.0000
2026-01-05,18:30:00,1767637800,TON,1.70200000,1.70200000,0.0000
2026-01-05,18:30:00,1767637800,TRX,0.30840000,0.30840000,0.0000
2026-01-05,18:30:00,1767637800,UNI,5.32200000,5.32200000,0.0000
2026-01-05,18:30:00,1767637800,XLM,0.22559000,0.22559000,0.0000
2026-01-05,18:30:00,1767637800,XRP,2.06410000,2.06410000,0.0000
2026-01-05,19:00:00,1767639600,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,19:00:00,1767639600,APT,1.79200000,1.79200000,0.0000
2026-01-05,19:00:00,1767639600,BCH,599.50000000,599.50000000,0.0000
2026-01-05,19:00:00,1767639600,BNB,934.70000000,934.70000000,0.0000
2026-01-05,19:00:00,1767639600,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,19:00:00,1767639600,CFX,0.07664000,0.07664000,0.0000
2026-01-05,19:00:00,1767639600,CRO,0.10161000,0.10161000,0.0000
2026-01-05,19:00:00,1767639600,CRV,0.42790000,0.42790000,0.0000
2026-01-05,19:00:00,1767639600,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,19:00:00,1767639600,DOT,2.12800000,2.12800000,0.0000
2026-01-05,19:00:00,1767639600,ETC,12.54000000,12.54000000,0.0000
2026-01-05,19:00:00,1767639600,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,19:00:00,1767639600,FIL,1.53300000,1.53300000,0.0000
2026-01-05,19:00:00,1767639600,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,19:00:00,1767639600,LDO,0.61370000,0.61370000,0.0000
2026-01-05,19:00:00,1767639600,LINK,13.72800000,13.72800000,0.0000
2026-01-05,19:00:00,1767639600,LTC,72.83000000,72.83000000,0.0000
2026-01-05,19:00:00,1767639600,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,19:00:00,1767639600,SOL,143.04000000,143.04000000,0.0000
2026-01-05,19:00:00,1767639600,STX,0.36380000,0.36380000,0.0000
2026-01-05,19:00:00,1767639600,SUI,1.78100000,1.78100000,0.0000
2026-01-05,19:00:00,1767639600,TAO,274.30000000,274.30000000,0.0000
2026-01-05,19:00:00,1767639600,TON,1.70200000,1.70200000,0.0000
2026-01-05,19:00:00,1767639600,TRX,0.30840000,0.30840000,0.0000
2026-01-05,19:00:00,1767639600,UNI,5.32200000,5.32200000,0.0000
2026-01-05,19:00:00,1767639600,XLM,0.22559000,0.22559000,0.0000
2026-01-05,19:00:00,1767639600,XRP,2.06410000,2.06410000,0.0000
2026-01-05,19:30:00,1767641400,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,19:30:00,1767641400,APT,1.79200000,1.79200000,0.0000
2026-01-05,19:30:00,1767641400,BCH,599.50000000,599.50000000,0.0000
2026-01-05,19:30:00,1767641400,BNB,934.70000000,934.70000000,0.0000
2026-01-05,19:30:00,1767641400,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,19:30:00,1767641400,CFX,0.07664000,0.07664000,0.0000
2026-01-05,19:30:00,1767641400,CRO,0.10161000,0.10161000,0.0000
2026-01-05,19:30:00,1767641400,CRV,0.42790000,0.42790000,0.0000
2026-01-05,19:30:00,1767641400,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,19:30:00,1767641400,DOT,2.12800000,2.12800000,0.0000
2026-01-05,19:30:00,1767641400,ETC,12.54000000,12.54000000,0.0000
2026-01-05,19:30:00,1767641400,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,19:30:00,1767641400,FIL,1.53300000,1.53300000,0.0000
2026-01-05,19:30:00,1767641400,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,19:30:00,1767641400,LDO,0.61370000,0.61370000,0.0000
2026-01-05,19:30:00,1767641400,LINK,13.72800000,13.72800000,0.0000
2026-01-05,19:30:00,1767641400,LTC,72.83000000,72.83000000,0.0000
2026-01-05,19:30:00,1767641400,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,19:30:00,1767641400,SOL,143.04000000,143.04000000,0.0000
2026-01-05,19:30:00,1767641400,STX,0.36380000,0.36380000,0.0000
2026-01-05,19:30:00,1767641400,SUI,1.78100000,1.78100000,0.0000
2026-01-05,19:30:00,1767641400,TAO,274.30000000,274.30000000,0.0000
2026-01-05,19:30:00,1767641400,TON,1.70200000,1.70200000,0.0000
2026-01-05,19:30:00,1767641400,TRX,0.30840000,0.30840000,0.0000
2026-01-05,19:30:00,1767641400,UNI,5.32200000,5.32200000,0.0000
2026-01-05,19:30:00,1767641400,XLM,0.22559000,0.22559000,0.0000
2026-01-05,19:30:00,1767641400,XRP,2.06410000,2.06410000,0.0000
2026-01-05,20:00:00,1767643200,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,20:00:00,1767643200,APT,1.79200000,1.79200000,0.0000
2026-01-05,20:00:00,1767643200,BCH,599.50000000,599.50000000,0.0000
2026-01-05,20:00:00,1767643200,BNB,934.70000000,934.70000000,0.0000
2026-01-05,20:00:00,1767643200,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,20:00:00,1767643200,CFX,0.07664000,0.07664000,0.0000
2026-01-05,20:00:00,1767643200,CRO,0.10161000,0.10161000,0.0000
2026-01-05,20:00:00,1767643200,CRV,0.42790000,0.42790000,0.0000
2026-01-05,20:00:00,1767643200,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,20:00:00,1767643200,DOT,2.12800000,2.12800000,0.0000
2026-01-05,20:00:00,1767643200,ETC,12.54000000,12.54000000,0.0000
2026-01-05,20:00:00,1767643200,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,20:00:00,1767643200,FIL,1.53300000,1.53300000,0.0000
2026-01-05,20:00:00,1767643200,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,20:00:00,1767643200,LDO,0.61370000,0.61370000,0.0000
2026-01-05,20:00:00,1767643200,LINK,13.72800000,13.72800000,0.0000
2026-01-05,20:00:00,1767643200,LTC,72.83000000,72.83000000,0.0000
2026-01-05,20:00:00,1767643200,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,20:00:00,1767643200,SOL,143.04000000,143.04000000,0.0000
2026-01-05,20:00:00,1767643200,STX,0.36380000,0.36380000,0.0000
2026-01-05,20:00:00,1767643200,SUI,1.78100000,1.78100000,0.0000
2026-01-05,20:00:00,1767643200,TAO,274.30000000,274.30000000,0.0000
2026-01-05,20:00:00,1767643200,TON,1.70200000,1.70200000,0.0000
2026-01-05,20:00:00,1767643200,TRX,0.30840000,0.30840000,0.0000
2026-01-05,20:00:00,1767643200,UNI,5.32200000,5.32200000,0.0000
2026-01-05,20:00:00,1767643200,XLM,0.22559000,0.22559000,0.0000
2026-01-05,20:00:00,1767643200,XRP,2.06410000,2.06410000,0.0000
2026-01-05,20:30:00,1767645000,AAVE,172.87000000,172.87000000,0.0000
2026-01-05,20:30:00,1767645000,APT,1.79200000,1.79200000,0.0000
2026-01-05,20:30:00,1767645000,BCH,599.50000000,599.50000000,0.0000
2026-01-05,20:30:00,1767645000,BNB,934.70000000,934.70000000,0.0000
2026-01-05,20:30:00,1767645000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-05,20:30:00,1767645000,CFX,0.07664000,0.07664000,0.0000
2026-01-05,20:30:00,1767645000,CRO,0.10161000,0.10161000,0.0000
2026-01-05,20:30:00,1767645000,CRV,0.42790000,0.42790000,0.0000
2026-01-05,20:30:00,1767645000,DOGE,0.13801000,0.13801000,0.0000
2026-01-05,20:30:00,1767645000,DOT,2.12800000,2.12800000,0.0000
2026-01-05,20:30:00,1767645000,ETC,12.54000000,12.54000000,0.0000
2026-01-05,20:30:00,1767645000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-05,20:30:00,1767645000,FIL,1.53300000,1.53300000,0.0000
2026-01-05,20:30:00,1767645000,HBAR,0.11693000,0.11693000,0.0000
2026-01-05,20:30:00,1767645000,LDO,0.61370000,0.61370000,0.0000
2026-01-05,20:30:00,1767645000,LINK,13.72800000,13.72800000,0.0000
2026-01-05,20:30:00,1767645000,LTC,72.83000000,72.83000000,0.0000
2026-01-05,20:30:00,1767645000,NEAR,1.72800000,1.72800000,0.0000
2026-01-05,20:30:00,1767645000,SOL,143.04000000,143.04000000,0.0000
2026-01-05,20:30:00,1767645000,STX,0.36380000,0.36380000,0.0000
2026-01-05,20:30:00,1767645000,SUI,1.78100000,1.78100000,0.0000
2026-01-05,20:30:00,1767645000,TAO,274.30000000,274.30000000,0.0000
